,0,Class
321,"1.3 × 10−5
2.7 × 10−4
−2.6 × 10−3",0
322,"3.3 × 10−4 −2.1 × 10−3
1.1 × 10−4 −4.0 × 10−3
−0.023",0
323,"−0.126
1.1 × 10−5
5.5 × 10−4
9.3 × 10−4 −1.1 × 10−3
−1.4 × 10−3 −8.7 × 10−5 −4.3 × 10−4",0
324,"−2.7 × 10−5
6.3 × 10−6
5.4 × 10−6 −2.3 × 10−6
−3.5 × 10−4
5.8 × 10−5",0
325," 2.0 × 10−6 −1.9 × 10−5 −4.3 × 10−4
 −6.0 × 10−5 −2.4 × 10−5
 3.7 × 10−6 −6.5 × 10−7
0.1595 (cid:3)
=(cid:2) −239.9
13.521 −2.921 (cid:3)
=(cid:2) −396.2
0.1595 (cid:3)
CT3 =(cid:2) 232.48 −17.16
CT5 =(cid:2) 35.386 −0.357 −0.071 (cid:3)
CT7 =(cid:2) −0.146
=(cid:2) −5.8 × 10−3 −5.5 × 10−6 (cid:3)
=(cid:2) −0.012 −2.5 × 10−5 (cid:3)
DT3 =(cid:2) 5.0 × 10−4 −6.3 × 10−3
DT5 =(cid:2) −1.1 × 10−3
DT7 =(cid:2) −3.4 × 10−7
=(cid:2) −5.6 × 10−3
=(cid:2) −2.2 × 10−3
ET3 =(cid:2) 4.8 × 10−3 −0.025
ET5 =(cid:2) 0.0245 −0.596 −0.407 (cid:3)T
ET7 =(cid:2) −6.958",0
326,"0.2502 (cid:3)
1.5 × 10−4 −8.9 × 10−3 (cid:3)
1.1 × 10−7 −6.7 × 10−4 (cid:3)
0.0519 (cid:3)T
0.0166 −0.010 (cid:3)T
0.0135 (cid:3)T
206.98 (cid:3)T",0
327,9.5 × 10−3 −1.7 × 10−3,0
328,"D1
T1
D2
T1",0
329,"E1
T1
E2
T1",0
330,0.0937 −0.186,0
331,0.0305,0
332,53.443 −60.08,0
333,"References
1. Mayer, M.; Szilágyi, A.; Gróf, G. Environmental and economic multi-objective optimization of a household level hybrid renewable",0
334,"energy system by genetic algorithm. Appl. Energy 2020, 269, 115058.",0
335,"2. Nuvvula, R.; Devaraj, E.; Madurai Elavarasan, R.; Iman Taheri, S.; Irfan, M.; Teegala, K. Multi-objective mutation-enabled
adaptive local attractor quantum behaved particle swarm optimisation based optimal sizing of hybrid renewable energy system
for smart cities in India. Sustain. Energy Technol. Assess. 2022, 49, 101689. [CrossRef]
Chen, T.; Cheng, C.; Chou, Y. Multi-objective genetic algorithm for energy-efﬁcient hybrid ﬂow shop scheduling with lot
streaming. Ann. Oper. Res. 2020, 290, 813–836. [CrossRef]",0
336,3,0
337,"4. Wang, X.; Mao, X.; Khodaei, H. A multi-objective home energy management system based on internet of things and optimization",0
338,5,0
339,6,0
340,7,0
341,"algorithms. J. Build. Eng. 2021, 33, 101603. [CrossRef]
Karimi, H.; Jadid, S. Optimal energy management for multi-microgrid considering demand response programs: A stochastic
multi-objective framework. Energy 2020, 195, 116992. [CrossRef]
Khanali, M.; Akram, A.; Behzadi, J.; Mostashari-Rad, F.; Saber, Z.; Chau, K.; Nabavi-Pelesaraei, A. Multi-objective optimization
of energy use and environmental emissions for walnut production using imperialist competitive algorithm. Appl. Energy 2020,
284, 116342. [CrossRef]
Sohani, A.; Dehnavi, A.; Sayyaadi, H.; Hoseinzadeh, S.; Goodarzi, E.; Garcia, D.; Groppi, D. The real-time dynamic multi-objective
optimization of a building integrated photovoltaic thermal (BIPV/T) system enhanced by phase change materials. J. Energy
Storage 2022, 46, 103777. [CrossRef]",0
342,"Processes 2023, 11, 436",0
343,14 of 14,0
344,8,0
345,9,0
346,"Cui, Y.; Geng, Z.; Zhu, Q.; Han, Y. Review: Multi-objective optimization methods and application in energy saving. Energy 2017,
125, 681–704. [CrossRef]
Zhou, L.; Liao, Z.; Wang, L.; Zhang, L.; Ji, X.; Jiao, H.; Wang, J.; Yang, Y.; Dang, Y. Simulation-Based Multiobjective Optimization
of the Product Separation Process within an MTP Plant. Ind. Eng. Chem. Res. 2019, 58, 12166–12178. [CrossRef]",0
347,"10. Zhang, Y.; He, N.; Masuku, C.; Biegler, L. A multi-objective reactive distillation optimization model for Fischer–Tropsch synthesis.",0
348,"Comput. Chem. Eng. 2020, 135, 106754. [CrossRef]",0
349,"11. Zhang, H.; Wang, S.; Tang, J.; Li, N.; Li, Y.; Cui, P.; Wang, Y.; Zheng, S.; Zhu, Z.; Ma, Y. Multi-objective optimization and control
strategy for extractive distillation with dividing-wall column/pervaporation for separation of ternary azeotropes based on
mechanism analysis. Energy 2021, 229, 120774.",0
350,"12. Mondal, B.; Rangaiah, G.; Jana, A. Optimizing algal biodiesel production from a novel reactive distillation based unit: Reducing",0
351,"CO2 emission and cost. Chem. Eng. Process. Process. Intensif. 2022, 176, 108948. [CrossRef]",0
352,"13. Gu, J.; Lu, S.; Shi, F.; Wang, X.; You, X. Economic and Environmental Evaluation of Heat-Integrated Pressure-Swing Distillation by",0
353,"Multiobjective Optimization. Ind. Eng. Chem. Res. 2022, 61, 9004–9014.",0
354,"14. Kruber, K.; Skiborowski, M. Topology-Based Initialization for the Optimization-Based Design of Heteroazeotropic Distillation",0
355,"Processes. Processes 2022, 10, 1482.",0
356,"15. Deshpande,G.; Shrikhande, S.; Patle, D.; Sawarkar, A. Simultaneous optimization of economic, environmental and safety criteria
for algal biodiesel process retroﬁtted using dividing wall column and multistage vapor recompression. Process Saf. Environ. Prot.
2022, 164, 1–14. [CrossRef]",0
357,"16. Pandit,S.; Jana, A. Transforming conventional distillation sequence to dividing wall column: Minimizing cost, energy usage and",0
358,17,0
359,"environmental impact through genetic algorithm. Sep. Purif. Technol. 2022, 297, 121437. [CrossRef]
Shen, F.; Wang, M.; Huang, L.; Qian, F. Exergy analysis and multi-objective optimisation for energy system: A case study of a
separation process in ethylene manufacturing. J. Ind. Eng. Chem. 2021, 93, 394–406.",0
360,"18. Dai, M.; Yang, F.; Zhang, Z.; Liu, G.; Feng, X. Energetic, economic and environmental (3E) multi-objective optimization of the",0
361,"back-end separation of ethylene plant based on adaptive surrogate model. J. Clean. Prod. 2021, 310, 127426. [CrossRef]",0
362,"19. Liu, H.; Shah, S.; Jiang, W. On-line outlier detection and data cleaning. Comput. Chem. Eng. 2004, 28, 1635–1647. [CrossRef]
20.
21.",0
363,"Suomela, J. Median Filtering is Equivalent to Sorting. arXiv 2014, arXiv:1406.1717.
Shariﬁ, S.; Hendry, M.; Macciotta, R.; Evans, T. Evaluation of ﬁltering methods for use on high-frequency measurements of
landslide displacements. Nat. Hazards Earth Syst. Sci. 2022, 21, 411–430. [CrossRef]",0
364,"22. Bezdek, J. Pattern Recognition with Fuzzy Objective Function Algorithms, 1st ed.; Springer: Boston, MA, USA, 1981; pp. 65–79.
23.
24. Huleihel, W.; Miriyala, S.; Mitra, K. An Evolutionary Neuro-Fuzzy C-means Clustering Technique. Eng. Appl. Artif. Intell. 2020,",0
365,"Shariﬁ, S.; Mazumdar, A.; Pal, S. Fuzzy Clustering with Similarity Queries. Adv. N.A. Inf. Process. Syst. 2021, 34, 789–801.",0
366,"89, 103435.",0
367,"25. Katayama, T. Subspace Methods for System Identiﬁcation, 1st ed.; Springer: Berlin, Germany; London, UK, 2005; pp. 6–9.
26. Deb, K.; Jain, H. An Evolutionary Many-Objective Optimization Algorithm Using Reference-Point-Based Nondominated Sorting",0
368,"Approach, Part I: Solving Problems With Box Constraints. IEEE Trans. Evol. Computat. 2014, 18, 577–601. [CrossRef]",0
369,"27. Tian, Y.; Cheng, R.; Zhang, X.; Jin, Y. PlatEMO: A MATLAB Platform for Evolutionary Multi-Objective Optimization [Educational",0
370,"Forum]. IEEE Comput. Intell. Mag. 2017, 12, 73–87. [CrossRef]",0
371,"28. Zhang, Q.; Li, H. MOEA/D: A Multiobjective Evolutionary Algorithm Based on Decomposition. IEEE Trans. Evol. Computat.",0
372,"2007, 11, 712–731. [CrossRef]",0
373,"29. Deb, K.; Agrawal, S.; Pratap, A.; Meyarivan, T. A Fast Elitist Non-dominated Sorting Genetic Algorithm for Multi-objective",0
374,"Optimization: NSGA-II. IEEE Trans. Evol. Computat. 2002, 6, 182–197. [CrossRef]",0
375,"Disclaimer/Publisher’s Note: The statements, opinions and data contained in all publications are solely those of the individual
author(s) and contributor(s) and not of MDPI and/or the editor(s). MDPI and/or the editor(s) disclaim responsibility for any injury to
people or property resulting from any ideas, methods, instructions or products referred to in the content.",0
