,0,Class
268,Output stream S7: 75 ﬂow rate kmol/h,0
269,Distillation column,0
270,Pump,0
271,Divider,0
272,Heat exchanger,0
273,Component separator,0
274,No of stages: 39,0
275,"Feed stage for stream 8: 1
Feed stage for stream 7: 23
Feed stage for stream 4: 17",0
276,Bottom mole ﬂow rate: 823.17 kmol/h,0
277,Outlet pressure: 200 kPa,0
278,Efﬁciency: 0.8,0
279,Output stream S17: 0.3 ﬂow ratio,0
280,Temperature of S14: 70 ◦C,0
281,"Split fractions
Water: 0.576
Acetic acid: 1
Isopropanol: 1",0
282,Isopropyl acetate: 1,0
283,"2.1.5. Case 5—Acetic Acid Concentration Using Isopropyl Acetate and Isopropanol
Mixture by DED",1
284,"The ﬁfth case contains three columns: one absorption column, followed by an azeotropic",1
285,distillation column and a side stripper (Figure 6).,0
286,"Energies 2022, 15, 8119",0
287,13 of 23,0
288,Figure 6. Process ﬂow diagram of the acetic acid concentration process with DED (case 5).,1
289,"The stream S1 containing 1000 kmol/h of acetic acid solution having the same compo-
sition as in the previous cases is sent to unit 1, which is a liquid–liquid extractor. Stream 2,
containing the extractant with the following component ﬂow-rates: 114.57 kmol/h water,
0.38 kmol/ acetic acid, 49.81 kmol/h isopropanol and 255.15 kmol/h isopropyl acetate,
is also sent to unit 1. The output streams of the unit are S3 and S20. Stream 3 is sent
to the azeotropic distillation column, unit 3, where the solution is separated as Stream 5
containing 135.86 kmol/h of acetic acid and an organic solution, stream S6, that is cooled
to 110 ◦C in heat exchanger 4. Unit 4 uses the ﬂow of cold solution that comes out of
unit 8 and will be divided in S9 that is reused in the column 8 and S10 that is sent to the
waste water treatment plant. S7 stream, further cooled by the heat exchanger 5, is split
in S12 that is reused in column 8 and S13 that is sent to the divider 9. The remaining
solution, that is removed from unit 8, is pumped using unit 10 in order to be recycled. The",1
290,"Energies 2022, 15, 8119",0
291,14 of 23,0
292,"separator 11 removes 124 kmol/h of water from Stream 15; the resulting mixture containing
isopropanol and isopropyl acetate is reused in the system.",1
293,The main assumptions made for this simulation are presented in Table 5.,0
294,Table 5. Design assumptions for the main units for case 5.,1
295,Unit No.,0
296,Equipment,0
297,Design Assumptions,0
298,1,0
299,2,0
300,3,0
301,"4
5
6
7",0
302,8,0
303,9,0
304,10,0
305,11,0
306,Liquid/Liquid extractor,0
307,Pump,0
308,Azeotropic distillation column,0
309,"Heat exchanger
Heat exchanger",0
310,"Divider
Divider",0
311,Distillation column,0
312,Divider,0
313,Pump,0
314,Component separator,0
315,No of stages: 10,0
316,Top pressure: 100 kPa,0
317,"Feed tray for stream S1: 1
Feed tray for stream S12: 10",0
318,Outlet pressure: 340 kPa,0
319,"Efﬁciency: 0.85
No of stages: 37",0
320,"Feed tray for stream 4: 1
Feed tray for stream 19: 18",0
321,Bottom mole ﬂow-rate: 136 kmol/h,0
322,"Heat duty: −16,153 MJ/h
Heat duty: 13,672 MJ/h",0
323,Output stream S12: 270 ﬂow rate kmol/h,0
324,Output stream S9: 0.24766 ﬂow rate kmol/h,0
325,Reﬂux pump press: 110 kPa,0
326,No of stages: 40,0
327,"Feed stage for stream 20: 21
Feed stage for stream 12: 23
Feed stage for stream 9: 40",0
328,"Distillate mole ﬂow rate 200 kmol/h
Output stream S19: 0.5034 ﬂow ratio",0
329,Outlet pressure: 250 kPa,0
330,"Efﬁciency: 0.85
Split fractions
Water: 0.6631",0
331,2.2. Life Cycle Assessment,0
332,"LCA is a standard methodology used for the environmental impact evaluation. Accord-
ing to ISO 14040 and 14044, the methodology involves the compilation and quantiﬁcation
of inputs and outputs for a given product/technology through its life cycle [36,37]. Data
about raw-materials, auxiliary materials (i.e., catalysts, solvents), energy, infrastructure,
product(s), by-product(s), various waste, and emissions have to be collected, quantiﬁed,
and used within LCA. LCA methodology contains four main steps as follows: (i) deﬁnition
of the goal and the scope of the LCA study, (ii) life cycle inventory (LCI), (iii) life cycle
impact assessment (LCIA) evaluation, and (iv) interpretation of the results. Details of the
above-mentioned steps are provided in the next section.",0
333,"The goal of the present LCA was to compare the environmental aspects of acetic
acid concentration using conventional and PI methods. Since the acetic acid concentration
involves distillation processes in all investigated scenarios steam generation is an important
parameter consequently, various sources for steam generation have been investigated. The
electricity required for the processes is considered from the grid mix. The combination
of various types of steam with the electricity grid mix for case 4 and case 5 leads to ten
sub-cases which are summarized in Table 6.",0
334,"Energies 2022, 15, 8119",0
335,15 of 23,0
336,Table 6. Sub-cases considered in the LCA study.,0
337,Case Name,0
338,Case 4,0
339,"Sub-case 4.1
Sub-case 4.2
Sub-case 4.3
Sub-case 4.4
Sub-case 4.5",0
340,Case 5,0
341,"Sub-case 5.1
Sub-case 5.2
Sub-case 5.3
Sub-case 5.4
Sub-case 5.5",0
342,Electricity Source,0
343,Steam Source,0
344,"Grid mix
Grid mix
Grid mix
Grid mix
Grid mix",0
345,"Grid mix
Grid mix
Grid mix
Grid mix
Grid mix",0
346,Hard Coal,0
347,"Heavy fuel oil
Light fuel oil
Natural Gas",0
348,Biomass,0
349,Hard Coal,0
350,"Heavy fuel oil
Light fuel oil
Natural Gas",0
351,Biomass,0
352,"The functional unit considered is one kg of acetic acid obtained.
GaBi software, version 10.5, developed by spheraTM was used in order to perform
the LCA calculations [38]. The study is a cradle-to-gate LCA study. The usage of the
concentrated acetic acid is not considered in the present research.",0
353,"Data derived from process modelling and simulation have been considered as inputs
in the LCI. As underlined by Righi and co-authors [39], the usage of process simulators
to generate data for the LCI offers a series of advantages such as: (i) detailed mass and
energy data about each equipment involved in the process schema; (ii) a quick screening of
alternative plant conﬁgurations; (iii) the possibility to perform sensitivity analysis in order
to understand the inﬂuence of the input variables on the outputs; and (iv) a relative ease in
studying opportunities of process integration. An example of LCI is provided in Figure 7.",0
354,Figure 7. GaBi diagram for case 4.5.,0
355,"ReCiPe impact assessment method was considered in the LCA for the environmental
assessment. ReCiPe has been chosen since it is one of the most recent and updated impact
assessment methods available to LCA practitioners [39]. It includes the impact categories
listed in Figure 8.",0
356,"Energies 2022, 15, 8119",0
357,16 of 23,0
358,Figure 8. ReCiPe impact indicators.,0
359,The main LCA assumptions considered in the present study are summarized in Table 7.,0
360,Table 7. LCA assumptions [38].,0
361,Assumptions,0
362,"Low-pressure methanol carbonylation in one step is considered. Methanol
and carbon monoxide are continuously fed into the stirred reactor in which",0
363,the reaction is conducted at 200 ◦C and 35 bars. Most noticeable,0
364,"by-products (however produced in very little quantities) are propionic acid,",0
365,"carbon dioxide, and hydrogen. The catalyst preparation is done in a",0
366,separate reactor to ensure proper dissolving. In this process a rhodium,0
367,catalyst is used.,0
368,"Isopropanol is manufactured by propene by indirect hydrogenation in two
steps: esteriﬁcation of sulphate acid with propene and hydrogenation of",0
369,the formed sulphate esters with steam. The product is neutralized by,0
370,"caustic soda solution and puriﬁed in a reﬁning column. The by-products
(di iso-propyl ether and others) are recovered and recycled to the process.",0
371,Isopropyl acetate was generated from acetic acid and isopropanol,0
372,"according to the following chemical reaction:
CH3COOH + C3H8O → C5H10O2 + H2O",0
373,Stoichiometric quantities of materials have been considered in the LCA.,0
374,"n
o
i
t
c
u
d
o
r
p
d
i
c
a",0
375,"c
i
t
e
c
A",0
376,"n
o
i
t
c
u
d
o
r
p",0
377,"l
o
n
a
p
o
r
p
o
s
I",0
378,"n
o
i
t
c
u
d
o
r
p
e
t
a
t
e
c
a",0
379,"l
y
p
o
r
p
-
o
s
I",0
380,"Energies 2022, 15, 8119",0
381,17 of 23,0
382,Table 7. Cont.,0
383,Assumptions,0
384,"x
i
m
d
i
r
g
m
o
r
f
y
t
i
c
i
r
t
c
e
l
E",0
385,"n
o
i
t
a
r
e
n
e
g
m
a
e
t
S",0
386,"The national or regional speciﬁc electricity consumption mix is provided
by the conversion of the different energy carriers to electricity and imports
from neighboring countries. The electricity is either produced in energy
carrier speciﬁc power plants and/or combined heat and power plants",0
387,"(CHP). Moreover, the national and regional speciﬁc technology standards",0
388,"of the power plants are considered with regard to efﬁciency, ﬁring",0
389,"technology, ﬂue-gas desulphurization, NOx removal, and de-dusting. The
fossil power plant models combine emission data from the literature with
calculated values for non-measured emissions. Combustion residues from",0
390,"solid fuels, such as gypsum, bottom ash, or ﬂy ash are assumed to be",0
391,"reused. Waste treatment for these substances is not considered. The supply
chain is modelled in speciﬁc national/regional energy carrier consumption",0
392,"mixes (i.e., domestic production and imports), and considers",0
393,"national/regional average energy carrier properties (i.e., elemental",0
394,composition and energy content).,0
395,"The process steam is produced in speciﬁc heat plants using hard coal,
heavy fuel oil, heavy fuel oil, light fuel oil, natural gas or biomass. The
national and regional speciﬁc technology standards of the heat plants are",0
396,"also considered with regard to efﬁciency, ﬁring technology, ﬂue-gas
desulphurization, NOx removal and de-dusting. Only single fuels are",0
397,"considered; their combination was not investigated in the present research.
The power plant models combine emission data from the literature with
calculated values for non-measured. Combustion residues from solid fuels,",0
398,"such as gypsum, bottom ash, or ﬂy ash are assumed to be reused. The",0
399,supply chain of the raw-material used for steam generation is also,0
400,"considered from exploration, production, processing, and transport of the",0
401,fuels to the heat plants.,0
402,"3. Results and Discussion
3.1. Results and Discussions on Process Modelling and Simulation",0
403,"The ﬁrst simulation, case 1, illustrated in Figure 3 was performed using the COCO
COFE simulator and according to the literature [9]. The second and the third simulation,
case 2 and case 3, illustrated in Figure 4, were performed according to the information
from the original literature source [35]. In case 4, illustrated in Figure 5, the combination
of the two columns into a single side stripper that is connected to the stream that comes
out of the azeotropic column so that the TC process can be established between those two
units is proposed. This case considered a PI improvement for two reasons: (i) a lower
number of unit operations are used in this case compared to case 3 and (ii) according to
the literature [40], the TC is a PI Process strategy that should lower the amount of energy
consumed by up to 30%. The aim of the simulation for case 5, illustrated in Figure 6,
was to reduce the energy consumption even more, using a DED conﬁguration, which is
another method of PI. The side stripper from case 4 was redesigned into the thermally
equivalent column 8 (case 5) so that a heat integrating system can be obtained with the
azeotropic column. The above-mentioned conﬁgurations have been proposed considering
their potential to reduce the energy and power consumption, to reduce the costs since
less equipment pieces are involved and also to reduce the environmental impact of the
acetic acid concentration system. The main streams resulting from process modeling and
simulation for the ﬁve cases under study are summarized in the Supplementary Material
as follows: Table S1 for case 1, Table S2 for case 2, Table S3 for case 3, Table S4 for case 4
and Table S5 for case 5). In all the simulations, the quantity of the raw-material that is
introduced in the system is 1000 kmol/h containing 0.139 acetic acid and 0.861 water (mole
fraction). Beside the raw-material stream and the output streams, other recycled streams
are considered for each case, their ﬂow-rates and compositions vary from case to case. The",0
404,"Energies 2022, 15, 8119",0
405,18 of 23,0
406,"results obtained in the proposed simulations have been validated, being very close to the
values from the original literature [9,35].",0
407,"In order to compare the ﬁve cases under investigation, additional information is",0
408,reported in Table 8.,0
409,Table 8. Comparison between the three ﬁve cases regarding key characteristics of the process.,0
410,Parameter,0
411,Unit of Measure,0
412,Acetic acid total stream,0
413,kmol/h,0
414,"Acetic acid purity
Acetic acid ﬂow-rate
Acetic acid recovery
Extractant quantity",0
415,Water,0
416,"Acetic Acid
Ethyl Acetate
Isopropanol",0
417,Isopropyl Acetate,0
418,No. of equipment,0
419,"Power consumption
Energy consumption",0
420,mole fraction,0
421,kmol/h,0
422,%,0
423,kmol/h,0
424,mole fraction,0
425,"Columns
Additional
equipment *",0
426,"[kW]
[MJ/h]",0
427,"Case 1
113.39
0.94
106.34
76.50
938.65
0.19
0.02
0.79
0.00
0.00",0
428,3,0
429,4,0
430,-,0
431,"39,798",0
432,"Case 2
135.06
0.99
134.93
97.07
395.49
0.13",0
433,7.72 × 10−5,0
434,"0.00
0.00
0.87",0
435,3,0
436,11,0
437,"2.77
43,843",0
438,"Case 3
135.54
0.99
135.41
97.42
400.00
0.13",0
439,7.63 × 10−5,0
440,"0.00
0.01
0.86",0
441,3,0
442,11,0
443,"2.80
43,896",0
444,"Case 4
134.07
0.99
134.05
96.44
490.23
0.13",0
445,7.63 × 10−5,0
446,"0.00
0.01
0.86",0
447,2,0
448,7,0
449,"0.06
40,646",0
450,"Case 5
136.00
0.99
135.86
97.74
344.21
0.54",0
451,1.11 × 10−3,0
452,"0.00
0.07
0.39",0
453,2,0
454,11,0
455,"5.11
33,640",0
456,"* Additional equipment used in the simulation: mixers, pumps, heat exchangers, component separators, extractors.",0
457,"As noticed from Table 8, the highest quantity of acid is obtained in case 5, followed
closely by the results of case 3 and case 2 (e.g., 136 kmol/h in case 5 followed by 135.54 in
case 3, respectively 135.06 kmol/h in case 2). The purity of the acid from case 1 is 0.94 while
in cases 2, 3, 4, 5 it is higher having a value of 0.99. Another parameter which has been
calculated is the acetic acid recovery. It is the ratio between the quantity of pure acetic acid
obtained and the quantity of acetic acid introduced in the system by Stream 1, the diluted
acetic acid solution which should be concentrated. The highest value for this parameter
was registered for case 5 (i.e., 97.74%) being followed closely by the other PI case, case 4
with a recovery rate of about 97.42%. The lowest value for this parameter is also registered
in the ﬁrst case when ethyl acetate is used as an extractant.",0
458,"The ﬂow-rates of extractants have also been reported in Table 8. The lowest quantity
of extractant is used in case 5 (e.g., 344.21 kmol/h) while the highest ﬂow-rate is used in
case 1 (e.g., 938.65 kmol/h).",0
459,"By comparing the number of units utilized in the simulations, it can be noticed that
the lowest number is registered for case 1 but also the performances of this case (i.e., acetic
acid ﬂow-rate, acetic acid purity, acetic acid recovery) are not so high. Compering the other
cases in terms of number of units used, it can be noticed that in case 4 a number of 9 units
are used, in case 5 a number of 13 units are used while in cases 2 and 3 a number of 14 units
are employed. Cases 4 and 5 are favorable because the number of columns is reduced from
3 to 2. For case 2 and case 3, the number of units is determined by the presence of more
mixers, pumps, and heat exchangers.",0
460,"Observing the values from the power consumption parameter and energy parame-
ter, it can be noticed that case 5 consumes the highest quantity of power, but it has the
lowest usage of energy. The most power efﬁcient scenario for acetic acid concentration is
represented by case 4.",0
461,"In terms of energy consumption, case 5 is the optimum consumer, followed by case 4.
The energy consumption in case 5 is lower than the amount of energy used in case 4 (e.g.,
33,640 MJ/h in case 5 vs. 40,646 MJ/h in case 4), which means a reduction of the quantity of",0
462,"Energies 2022, 15, 8119",0
463,19 of 23,0
464,"used energy of 17.23% which is in the range of the energy saving mentioned in the scientiﬁc
literature [29]. When comparing case 5 to case 3, we notice that a consumption reduction of
23.37% was registered. The energy consumption between cases 2 and 3 is pretty close as
can be observed from Table 8.",0
465,"As a general conclusion on the technical assessment, case 5 seems to be the most
favorable one since: (i) The highest quantity of acetic acid is obtained (e.g., 135.86 kmol/h);
(ii) it presents the highest acid recovery rate (e.g., 97.74%); (iii) it uses the lowest quantity of
extractant (e.g., 344.21 kmol/h); (iv) a number of two columns are involved; (v) it presents
the lowest energy usage (e.g., 33,640 MJ/h).",0
466,3.2. Results and Discussion on LCA,0
467,"After technical screening, the most promising cases, case 4 and case 5, were investi-
gated from the environmental point of view. These cases lead to ten subcases as mentioned
in Table 6. The most relevant environmental KPIs derived from the LCA study, using
ReCiPe impact assessment method, are reported in Tables 9 and 10.",0
468,"The LCA results reported in Tables 9 and 10 can be compared using three strategies
as follows: (i) a general comparison (i.e., case 4 vs. case 5) and more detailed comparison
referring to (ii) the results of various sub-cases which use the same steam source should be
put one against the other (i.e., sub-case 4.1 vs. sub-case 5.1, sub-case 4.2 vs. sub-case 5.2,
sub-case 4.3 vs. sub-case 5.3, etc.) and (iii) various sub-cases within the same case study
(i.e., sub-case 4.1 vs. sub-cases 4.2, 4.3, 4.4., and 4.5, etc.).",0
469,"Generally, the values for case 4 are higher than the values correspondent to case 5 except
the values for the ozone depletion potential (ODP) indicator. The values are double or more
than double for all the impact categories summarized in Tables 9 and 10. For instance, for
the climate change, defined also as global warming potential (GWP) indicator, the ratio of the
values for case 4 and the values for case 5 are in the range 2.10–2.35. The highest differences
between case 4 and case 5 are registered for the human toxicity potential (HTP) indicator. For
this indicator, the values are about 2.34 times higher in case 4 vs. the value registered for case 5.
Having a look deeper into detail and comparing the same sub-cases, if for instance
sub-case 4.1 is compared to sub-case 5.1, the values correspondent to the climate change
are 10.95 kg CO2 eq./kg acetic acid respectively 5.22 kg CO2 eq./kg acetic acid. A detailed
contribution to this indicator is illustrated in Figure 9. As noticed from Figure 9, the acetic
acid production from methanol, isopropanol production, and steam production are the
biggest contributors to the climate change indicator.",0
470,"Table 9. LCA results, according to ReCiPe, for the sub-cases correspondent to case 4.",0
471,Parameter,0
472,Unit,0
473,"GWP
FEP
ODP
FDP
FETP
HTP
MDP
POFP
TETP
WDP
METP
MEP",0
474,kg CO2 eq./kg acetic acid,0
475,10−5 × kg P eq./kg acetic acid,0
476,10−12 × kg CFC-11 eq./kg acetic acid,0
477,kg oil eq./kg acetic acid,0
478,"10−3 × kg 1,4-DB eq./kg acetic acid",0
479,"kg 1,4-DB eq./kg acetic acid
10−2 × kg Fe eq./kg acetic acid",0
480,"10−2 × kg NMVOC eq./kg acetic acid
10−4 × kg 1,4-DB eq./kg acetic acid",0
481,10−2 × m3/kg acetic acid,0
482,"10−3 × kg 1,4-DB eq./kg acetic acid",0
483,10−3 × kg N eq./kg acetic acid,0
484,Sub-Case,0
485,"4.2
10.88
1.63
2.71
8.39
3.77
0.69
6.40
2.18
6.74
5.10
1.65
4.71",0
486,"4.3
10.92
1.63
2.71
8.45
3.78
0.69
6.44
2.18
6.76
5.14
1.67
4.71",0
487,"4.4
10.80
1.62
2.71
8.45
3.75
0.68
6.57
2.13
6.76
5.23
1.61
4.54",0
488,"4.1
10.95
1.07
2.71
8.37
3.74
0.68
6.49
2.17
6.66
5.09
1.61
4.72",0
489,"4.5
10.38
2.16
2.71
8.23
3.78
0.68
6.41
2.15
6.65
6.45
1.62
4.76",0
490,"Energies 2022, 15, 8119",0
491,"Table 10. LCA results, according to ReCiPe, for the sub-cases correspondent to case 5.",0
492,Parameter,0
493,Unit,0
494,"GWP
FEP
ODP
FDP
FETP
HTP
MDP
POFP
TETP
WDP
METP
MEP",0
495,kg CO2 eq./kg acetic acid,0
496,10−5 × kg P eq./kg acetic acid,0
497,10−12 × kg CFC-11 eq./kg acetic acid,0
498,kg oil eq./kg acetic acid,0
499,"10−3 × kg 1,4-DB eq./kg acetic acid",0
500,"kg 1,4-DB eq./kg acetic acid
10−2 × kg Fe eq./kg acetic acid",0
501,"10−2 × kg NMVOC eq./kg acetic acid
10−4 × kg 1,4-DB eq./kg acetic acid",0
502,10−2 × m3/kg acetic acid,0
503,"10−3 × kg 1,4-DB eq./kg acetic acid",0
504,10−3 × kg N eq./kg acetic acid,0
505,Sub-Case,0
506,"5.2
5.12
0.86
2.89
3.69
2.17
0.31
2.81
0.97
2.99
2.35
0.72
2.29",0
507,"5.3
5.12
0.85
2.89
3.71
2.17
0.30
2.81
0.96
2.97
2.35
0.73
2.28",0
508,"5.4
4.93
0.84
2.89
3.71
2.12
0.29
3.01
0.89
2.96
2.49
0.64
2.02",0
509,"5.1
5.22
0.84
2.89
3.66
2.13
0.29
2.94
0.96
2.88
2.34
0.66
2.31",0
510,20 of 23,0
511,"5.5
4.41
1.66
2.89
3.46
2.19
0.29
2.83
0.94
2.86
4.37
0.67
2.40",0
512,"Analyzing the LCA results within the same case study (i.e., sub-case 4.1, 4.2, 4.3,
4.4, 4.5), it can be observed that the steam source inﬂuences the environmental indicators
as follows: the highest values for the impact indicators are registered for the usage of
fossil fuels while the lowest are registered for the biomass usage as steam source (i.e.,
climate change indicator (GWP), fossil depletion potential (FDP), terrestrial ecotoxicity
potential (TETP)). The exceptions are represented by the freshwater eutrophication potential
indicator (FEP) and water depletion potential (WDP) where the opposite situation occurs.
Other impact indicators such as ODP, HTP have constant or slightly different values
independently of the steam generation source. Between the fossil fuels investigated for
the steam generation, the usage of natural gas leads to lower environmental impact values
compared to the usage of hard coal, heavy or light fuel oil.",0
513,Figure 9. Cont.,0
514,"Energies 2022, 15, 8119",0
515,21 of 23,0
516,Figure 9. Details about climate change indicator for (a) sub-process 4.1 and (b) sub-process 5.1.,0
517,"From technical and environmental point of view, it can be concluded that the usage
of double effect distillation using isopropanol and isopropyl acetate mixture as extractant
coupled with the usage of biomass as a steam source represent the most efﬁcient and
environmentally friendly option.",0
518,4. Conclusions,0
519,"The present study aims to investigate, using process modelling and environmental
tools (i.e., ChemCAD, COCO COFE and GaBi software), which is the best conﬁguration,
from technical and environmental perspectives, to concentrate acetic acid. Five case studies
were explored and compared in the present research. The cases under investigation use
different extractants (i.e., ethyl acetate, isopropanol and an isopropyl acetate—isopropanol
mixture) and different technologies i) classical (i.e., extraction and azeotropic distillation)
and ii) intensiﬁed (i.e., TC and DED). The ﬁve conﬁgurations under study are represented
by extraction (case 1), azeotropic concentration design (case 2, case 3), and two process
intensiﬁcation designs based on TC (case 4) and DED (case 5).",0
520,"The main tools used in the present work for process modeling and simulation are
ChemCAD version 6.5.7, developed by ChemstationsTM and COCO COFE simulator, ver-
sion 3.5, developed by AmsterCHEM. GaBi software, version 10.5, developed by spheraTM,
was used to perform the LCA.",0
521,(i),0
522,"The main ﬁndings derived from the work performed are summarized as follows:
The technical comparison leads to the conclusion that the highest quantity of acetic
acid is obtained in case 5. The purity is 0.94 in case 1, while for the rest of the cases it
reaches 0.99. For properly comparing the three simulations, the energy consumption
should be taken into consideration. In terms of energy consumption, case 5 is the
optimum consumer, followed by case 1 and case 4. Even if the energy consumption
in case 1 is low, the other technical KPIs (i.e., acetic acid ﬂow-rate, acetic acid purity,
quantity of extractant used) are the highest and do not support this scenario.",0
523,"(ii) The environmental comparison, based on the ReCiPe impact assessment method leads
to the conclusion that the most environmentally friendly process is the DED coupled
with steam generation from biomass.",0
524,"Energies 2022, 15, 8119",0
525,22 of 23,0
526,"As future work, an economic evaluation of the involved technologies should be
performed in order to have a complete view of the picture and to decide which technology
is the most sustainable one.",0
527,"Supplementary Materials: The following supporting information can be downloaded at: https:
//www.mdpi.com/article/10.3390/en15218119/s1.",0
528,"Author Contributions: C.-M.C. performed and validated three out of the ﬁve simulations, wrote the
ﬁrst draft of the paper, and revised the last version of the manuscript. L.P. deigned the idea, provided
guidance, performed two simulations, the LCA study, and revised the manuscript. All authors have
read and agreed to the published version of the manuscript.",0
529,Funding: This research received no external funding.,0
530,Data Availability Statement: Not applicable.,0
531,"Conﬂicts of Interest: Author Cormos Codruta-Maria is an employee of MDPI; however, she did not
work for the journal “Energies” at the time of submission and publication.",0
532,Abbreviations,0
533,"Combined Heat and Power
Double Effect Distillation Process
Fossil Depletion Potential
Freshwater Eutrophication Potential
Freshwater Ecotoxicity Potential
Global Warming Potential
Human Toxicity Potential
Ionizing Radiation Potential
International Standard Organization
Life Cycle Assessment
Life Cycle Inventory
Life Cycle Impact Assessment
Marine Eutrophication Potential",0
534,"CHP
DED
FDP
FEP
FETP
GWP
HTP
IRP
ISO
LCA
LCI
LCIA
MEP
METP Marine Ecotoxicity Potential
MDP Metal Depletion Potential
NLT
ODP
POFP
PI
PMF
Sx
TAP
TC
WDP Water Depletion Potential",0
535,"Natural Land Transformation
Ozone Depletion Potential
Photochemical Oxidant Formation Potential
Process Intensiﬁcation
Particulate Matter Formation
Stream no x
Terrestrial Acidiﬁcation Potential
Thermally Coupled Process",0
536,"References
1.",0
537,"Deshmukh, G.; Manyar, H. Production Pathways of Acetic Acid and Its Versatile Applications in the Food Industry; Basso, T.P., Ed.;
IntechOpen: Rijeka, Croatia, 2020. [CrossRef]
Lee, E.J.; Kim, Y.H. Energy saving in acetic acid process using an azeotropic distillation column with a side stripper. Chem. Eng.
Commun. 2018, 205, 1311–1322. [CrossRef]
Available online: https://www.chemanalyst.com/industry-report/acetic-acid-market-609 (accessed on 23 April 2022).
Available online: https://ihsmarkit.com/products/acetic-acid-chemical-economics-handbook.html (accessed on 23 April 2022).
Cheung, H.; Tanke, R.S.; Torrence, G.P. Acetic Acid. Ullmann’s Encyclopedia of Inustrial Chemistry; Wiley Online Library: Hoboken,
NJ, USA, 2020; pp. 1–20. [CrossRef]",0
538,2,0
539,"3.
4.
5.",0
540,"6. Malveda, M.; Funada, C. “Acetic Acid”. Chemicals Economic Handbook; SRI International: Menlo Park, CA, USA, 2003; p. 602.5000.
Saka, S.; Minami, E.; Rabemanolontsoa, H.; Kawamoto, H. Advanced biotethanol production process with acetic acid fermentation
7.
from lignocellulosics. In Proceedings of the 2014 Grand Renewable Energy International Conference, P-Bm-2014, Tokyo, Japan, 27
July–1 August 2014; pp. 1–9. Available online: https://www.researchgate.net/publication/264894561_Advanced_bioethanol_
production_process_with_acetic_acid_fermentation_from_lignocellulosics (accessed on 10 April 2022).",0
541,"Energies 2022, 15, 8119",0
542,23 of 23,0
543,"8. Wiranarongkorn, K.; Im-orb, K.; Panpranot, J.; Maréchal, F.; Arpornwichanop, A. Exergy and exergoeconomic analyses of",0
544,"9.
10.",0
545,"sustainable furfural production via reactive distillation. Energy 2021, 226, 120339. [CrossRef]
Lucia, A.; Amale, A.; Taylor, R. Energy efﬁcient Hybrid Separation Processes. Ind. Chem. Res. 2006, 45, 8319–8328. [CrossRef]
Javed, A.; Hassan, A.; Babar, M.; Azhar, U.; Riaz, A.; Mujahid, R.; Ahmad, T.; Mubashir, M.; Lim, H.R.; Show, P.L.; et al. A
Comparison of the Exergy Efﬁciencies of Various Heat-Integrated Distillation Columns. Energies 2022, 15, 6498. [CrossRef]",0
546,"11. De Figueiredo, M.F.; Brito, K.D.; Ramos, W.B.; Sales Vasconcelos, L.G.; Brito, R.P. Effect of Solvent Content on the Separation and",0
547,"the Energy Consumption of Extractive Distillation Columns. Chem. Eng. Commun. 2014, 202, 1191–1199. [CrossRef]",0
548,"12. Garwin, L.; Hutchison, K.E. Separation of Acetic Acid and Water by Distillation. Effect of Calcium Chloride Addition. Ind. Eng.",0
549,"Chem. 1950, 42, 727–730. [CrossRef]",0
550,"13. Kalaichelvi, P.; Perumalsamy, M.; Arunagiri, A.; Soﬁya, K. Synergistic Extraction of Acetic Acid from Its Aqueous Solution. J.",0
551,"Univ. Chem. Technol. Metall. 2007, 42, 291–294.",0
552,"14. Huang, X.; Zhong, W.; Du, W.; Qian, F. Thermodynamic Analysis and Process. Simulation of an Industrial Acetic Acid",0
553,"Dehydration System via Heterogeneous Azeotropic Distillation. Ind. Eng. Chem. Res. 2013, 52, 2944–2957. [CrossRef]",0
554,"15. Wang, S.-J.; Huang, K. Design and control of acetic acid dehydration system via heterogeneous azeotropic distillation using",0
555,"p-xylene as an entrainer. Chem. Eng. Process. Process Intensif. 2012, 60, 65–76. [CrossRef]",0
556,"16. Keil, F.J. Process Intensiﬁcation. Rev. Chem. Eng. 2017, 34, 135–200. [CrossRef]
17. Becht, S.; Franke, R.; Geißelmann, A.; Hahn, H. An industrial view of process intensiﬁcation. Chem. Eng. Process. Process Intensif.",0
557,"2009, 48, 329–332. [CrossRef]",0
558,"18. Raghavan, K.V.; Reddy, B.M. Industrial Catalysis and Separations: Innovations for Process Intensiﬁcation; Apple Academic Press:",0
559,"Waretown, NJ, USA, 2014.",0
560,"19. Caballero, J.A. Thermally Coupled Distillation. Comp. Aided Chem. Eng. 2009, 27, 59–64. [CrossRef]
20. Yue, J. Green process intensiﬁcation using microreactor technology for the synthesis of biobased chemicals and fuels. Chem. Eng.",0
561,"Process. Process Intensif. 2022, 177, 109002. [CrossRef]",0
562,"21. Pahija, E.; Golshan, S.; Blais, B.; Bofﬁto, D.C. Perspectives on the process intensiﬁcation of CO2 capture and utilization. Chem.",0
563,"Eng. Process. Process Intensif. 2022, 176, 108958. [CrossRef]",0
564,"22. Humphrey, J.L. Separation technologies: An. opportunity for energy savings. Chem. Eng. Progress 1992, 88, 32–42.
23.
24.",0
