,0,Class
145,"17. Burger, J.; Ströfer, E.; Hasse, H. Chemical Equilibrium and Reaction Kinetics of the Heterogeneously Catalyzed
Formation of Poly(oxymethylene) Dimethyl Ethers from Methylal and Trioxane. Ind. Eng. Chem. Res. 2012,
51, 12751–12761. [CrossRef]",0
146,"18. Zhao, Y.; Xu, Z.; Chen, H.; Fu, Y.; Shen, J. Mechanism of chain propagation for the synthesis of",0
147,"polyoxymethylene dimethyl ethers. J. Energy Chem. 2013, 22, 833–836. [CrossRef]",0
148,"19. Haltenort, P.; Hackbarth, K.; Oestreich, D.; Lautenschütz, L.; Arnold, U.; Sauer, J. Heterogeneously catalyzed
synthesis of oxymethylene dimethyl ethers (OME) from dimethyl ether and trioxane. Catal. Commun. 2018,
109, 80–84. [CrossRef]",0
149,"20. Breitkreuz, C.F.; Schmitz, N.; Ströfer, E.; Burger, J.; Hasse, H. Design of a Production Process for
Ing. Technik 2018,",0
150,"Poly(oxymethylene) Dimethyl Ethers from Dimethyl Ether and Trioxane. Chem.
90, 1489–1496. [CrossRef]
Schmitz, N.; Homberg, F.; Berje, J.; Burger, J.; Hasse, H. Chemical Equilibrium of the Synthesis of
Poly(oxymethylene) Dimethyl Ethers from Formaldehyde and Methanol in Aqueous Solutions. Ind. Eng.
Chem. Res. 2015, 54, 6409–6417. [CrossRef]
Schmitz, N.; Burger, J.; Hasse, H. Reaction Kinetics of the Formation of Poly(oxymethylene) Dimethyl Ethers
from Formaldehyde and Methanol in Aqueous Solutions. Ind. Eng. Chem. Res. 2015, 54, 12553–12560.
[CrossRef]",0
151,21,0
152,22,0
153,"23. Zhang, J.; Fang, D.; Liu, D. Evaluation of Zr–Alumina in Production of Polyoxymethylene Dimethyl Ethers
from Methanol and Formaldehyde: Performance Tests and Kinetic Investigations. Ind. Eng. Chem. Res. 2014,
53, 13589–13597. [CrossRef]",0
154,"24. Zhang, J.; Shi, M.; Fang, D.; Liu, D. Reaction kinetics of the production of polyoxymethylene dimethyl ethers
from methanol and formaldehyde with acid cation exchange resin catalyst. React. Kinet. Mech. Catal. 2014,
113, 459–470. [CrossRef]",0
155,"25. Wang, D.; Zhao, F.; Zhu, G.; Xia, C. Production of eco-friendly poly(oxymethylene) dimethyl ethers catalyzed",0
156,"by acidic ionic liquid: A kinetic investigation. Chem. Eng. J. 2018, 334, 2616–2624. [CrossRef]",0
157,"26. Wang, H.; Shen, J. Decomposition of polyoxymethylene dimethyl ethers and synthesis of bisphenol F. Catal.",0
158,"Today 2017, 298, 263–268. [CrossRef]",0
159,"27. Zheng, Y.; Tang, Q.; Wang, T.; Wang, J. Kinetics of synthesis of polyoxymethylene dimethyl ethers from
paraformaldehyde and dimethoxymethane catalyzed by ion-exchange resin. Chem. Eng. Sci. 2015, 134,
758–766. [CrossRef]",0
160,"28. Maurer, G. Vapor-liquid equilibrium of formaldehyde and water-containing multicomponent mixtures.",0
161,"AIChE J. 1986, 32, 932–948. [CrossRef]",0
162,"29. Burger, J.; Ströfer, E.; Hasse, H. Production process for diesel fuel components poly(oxymethylene) dimethyl
ethers from methane-based products by hierarchical optimization with varying model depth. Chem. Eng.
Res. Des. 2013, 91, 2648–2662. [CrossRef]",0
163,"30. Zheng, Y.; Tang, Q.; Wang, T.; Wang, J. Molecular size distribution in synthesis of polyoxymethylene dimethyl
ethers and process optimization using response surface methodology. Chem. Eng. J. 2015, 278, 183–189.
[CrossRef]
Schmitz, N.; Ströfer, E.; Burger, J.; Hasse, H. Conceptual Design of a Novel Process for the Production of
Poly(oxymethylene) Dimethyl Ethers from Formaldehyde and Methanol. Ind. Eng. Chem. Res. 2017, 56,
11519–11530. [CrossRef]",0
164,31,0
165,"32. Ai, Z.-J.; Chung, C.-Y.; Chien, I.L. Design and Control of Poly(oxymethylene) Dimethyl Ethers Production",0
166,"Process Directly from Formaldehyde and Methanol in Aqueous. IFAC Pap. 2018, 51, 578–583. [CrossRef]",0
167,"33. Burre, J.; Bongartz, D.; Mitsos, A. Production of Oxymethylene Dimethyl Ethers from Hydrogen and Carbon
Dioxide—Part II: Modeling and Analysis for OME3–5. Ind. Eng. Chem. Res. 2019, 58, 5567–5578. [CrossRef]
34. Han, Z.; Ren, Y.; Li, H.; Li, X.; Gao, X. Simultaneous Extractive and Azeotropic Distillation Separation Process
for Production of PODEn from Formaldehyde and Methylal. Ind. Eng. Chem. Res. 2019, 58, 5252–5260.
[CrossRef]",0
168,"Appl. Sci. 2020, 10, 7474",0
169,15 of 15,0
170,"35. Hahnenstein, I.; Hasse, H.; Kreiter, C.G.; Maurer, G. 1H- and 13C-NMR Spectroscopic Study of Chemical
Equilibria in Solutions of Formaldehyde in Water, Deuterium Oxide, and Methanol. Ind. Eng. Chem. Res.
1994, 33, 1022–1029. [CrossRef]",0
171,"36. Hahnenstein, I.; Albert, M.; Hasse, H.; Kreiter, C.G.; Maurer, G. NMR Spectroscopic and Densimetric Study of
Reaction Kinetics of Formaldehyde Polymer Formation in Water, Deuterium Oxide, and Methanol. Ind. Eng.
Chem. Res. 1995, 34, 440–450. [CrossRef]",0
172,"37. Hasse, H.; Hahnenstein, I.; Maurer, G. Revised vapor-liquid equilibrium model for multicomponent",0
173,"formaldehyde mixtures. AIChE J. 1990, 36, 1807–1814. [CrossRef]",0
174,"38. Hasse, H.; Maurer, G. Vapor-liquid equilibrium of formaldehyde-containing mixtures at temperatures below",0
175,"K. Fluid Phase Equilibria 1991, 64, 185–199. [CrossRef]",0
176,"39. Albert, M.; Hahnenstein, I.; Hasse, H.; Maurer, G. Vapor–liquid equilibrium of formaldehyde mixtures:",0
177,"New data and model revision. AIChE J. 1996, 42, 1741–1752. [CrossRef]",0
178,"40. Albert, M.; Garcıa, B.C.; Kreiter, C.; Maurer, G. Vapor-Liquid and Chemical Equilibria of Formaldehyde-Water",0
179,"Mixtures. AIChE J. 1999, 45, 2024–2033. [CrossRef]",0
180,"41. Albert, M.; García, B.C.; Kuhnert, C.; Peschla, R.; Maure, G. Vapor–liquid equilibrium of aqueous solutions
42. Albert, M.; Hahnenstein, I.; Hasse, H.; Maurer, G. Vapor−Liquid and Liquid−Liquid Equilibria in Binary and",0
181,"of formaldehyde and methanol. AIChE J. 2000, 46, 1676–1687. [CrossRef]",0
182,"Ternary Mixtures of Water, Methanol, and Methylal. J. Chem. Eng. Data 2001, 46, 897–903. [CrossRef]",0
183,"43. Albert, M.; Hasse, H.; Kuhnert, C.; Maurer, G. New Experimental Results for the Vapor-Liquid Equilibrium of
the Binary System (Trioxane + Water) and the Ternary System (Formaldehyde + Trioxane + Water). J. Chem.
Eng. Data 2005, 50, 1218–1223. [CrossRef]
Schmitz, N.; Friebel, A.; von Harbou, E.; Burger, J.; Hasse, H. Liquid-liquid equilibrium in binary and ternary
mixtures containing formaldehyde, water, methanol, methylal, and poly(oxymethylene) dimethyl ethers.
Fluid Phase Equilibria 2016, 425, 127–135. [CrossRef]",0
184,44,0
185,"45. Kuhnert, C.; Albert, M.; Breyer, S.; Hahnenstein, I.; Hasse, H.; Maurer, G. Phase Equilibrium in Formaldehyde
Containing Multicomponent Mixtures: Experimental Results for Fluid Phase Equilibria of (Formaldehyde +
(Water or Methanol) + Methylal)) and (Formaldehyde + Water + Methanol + Methylal) and Comparison
with Predictions. Ind. Eng. Chem. Res. 2006, 45, 5155–5164. [CrossRef]
Schmitz, N.; Breitkreuz, C.F.; Ströfer, E.; Burger, J.; Hasse, H. Vapor–liquid equilibrium and distillation of
mixtures containing formaldehdye and poly(oxymethylene) dimethyl ethers. Chem. Eng. Process. Process
Intensif. 2018, 131, 116–124. [CrossRef]",0
186,46,0
187,"47. Wisniak, J. The Herington Test for Thermodynamic Consistency. Ind. Eng. Chem. Res. 1994, 33, 177–180.",0
188,"[CrossRef]
Frederic Walker, J. Formaldehyde; Reinhold Publishing: New York, NY, USA, 1964.",0
189,"48.
49. Drunsel, J.-O.; Renner, M.; Hasse, H. Experimental study and model of reaction kinetics of heterogeneously",0
190,"catalyzed methylal synthesis. Chem. Eng. Res. Des. 2012, 90, 696–703. [CrossRef]",0
191,"50. Oestreich, D.; Lautenschütz, L.; Arnold, U.; Sauer, J. Reaction kinetics and equilibrium parameters for the
production of oxymethylene dimethyl ethers (OME) from methanol and formaldehyde. Chem. Eng. Sci.
2017, 163, 92–104. [CrossRef]",0
192,"51. Dong, Y.; Dai, C.; Lei, Z. Extractive distillation of methylal/methanol mixture using ethylene glycol as",0
193,"entrainer. Fluid Phase Equilibria 2018, 462, 172–180. [CrossRef]",0
194,"52. Grützner, T.; Hasse, H.; Lang, N.; Siegert, M.; Ströfer, E. Development of a new industrial process for trioxane",0
195,"production. Chem. Eng. Sci. 2007, 62, 5613–5620. [CrossRef]",0
196,"Publisher’s Note: MDPI stays neutral with regard to jurisdictional claims in published maps and institutional
aﬃliations.",0
197,"© 2020 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access
article distributed under the terms and conditions of the Creative Commons Attribution
(CC BY) license (http://creativecommons.org/licenses/by/4.0/).",0
