,0,Class
180,"Since the sensitivity analysis can indicate the trend of results and some operating con-
ditions must be carefully selected, the optimal operating conditions in the gasification and
calcium looping process are determined by using the DOE method. From the results obtained
in Section 5.1, it can be seen that both the gasifier temperature and S/F mass ratio have
significant influences on H2 production. In addition, the proportion of coal in the biomass, or
the coal-to-biomass (C/B) mass ratio, is also an important parameter. Therefore, the selected
parameters in the co-gasification of biomass and coal consist of (A) the gasifier temperature,
(B) the S/F mass ratio, and (C) the C/B mass ratio. In this way, the full factorial design of three
factors with two levels is determined; thus, there are eight numbers in the experiment. The
response results from the 23 factorial experimental design analyses with a single replicate are
shown in Table 4. The ANOVA statistical analysis of the results obtained with a confidence
level of 95% or a p-value equal to 0.05 is summarized in Table 5.",0
181,"Table 4. The response results from the 23 factorial experimental design analysis of the co-gasiﬁcation
of biomass and coal with Aspen Plus simulator version 10.",0
182,Run,0
183,Gasiﬁcation Temperature (◦C),0
184,S/F,0
185,Mass Ratio,0
186,C/B,0
187,Mass Ratio,0
188,H2 Content,0
189,"(%vol., Dry Basis)",0
190,"1
2
3
4
5
6
7
8",0
191,"700
700
700
750
750
750
700
750",0
192,"Code variable: −1 (Low) Gasiﬁer temperature = 700 ◦C, S/F mass ratio = 1, and C/B mass ratio = 0.5:0.5. +1 (High)
Gasiﬁer temperature = 750 ◦C, S/F mass ratio = 2, and C/B mass ratio = 0.75:0.25.",0
193,"1
1
2
1
2
1
2
2",0
194,"0.5:0.5
0.75:0.25
0.5:0.5
0.75:0.25
0.75:0.25
0.5:0.5
0.75:0.25
0.5:0.5",0
195,"61.12
61.96
64.09
61.81
64.68
61.04
65.09
64.09",0
196,"Energies 2023, 16, 2728",0
197,13 of 17,0
198,"Table 5. Analysis of variance (ANOVA) for the regression model of H2 content (%vol., dry basis).",0
199,"Source
Model
B-S/F
C-C/B
Residual
Cor Total
Std. Dev.",0
200,"Mean
C.V. %",0
201,Sum of Squares,0
202,"19.34
18.05
1.29
0.0978
19.44
0.1398
62.98
0.222",0
203,"df
2
1
1
5
7",0
204,Mean Square,0
205,"9.67
18.05
1.29
0.0196",0
206,R2,0
207,"Adjusted R2
Predicted R2
Adeq Precision",0
208,"F-Value
494.63
923.32
65.95",0
209,"0.995
0.993
0.987
44.464",0
210,"p-Value
<0.0001
<0.0001
0.0005",0
211,signiﬁcant,0
212,"The selected process parameters for the calcium looping carbon dioxide capture
process are (D) carbonator temperature and (E) CaO/F mass ratio. The full factorial design
of two factors with two levels (22) will provide four numbers in the experiment with a
single replicate which are shown in Table 6. The ANOVA statistical analysis of the results
obtained with a conﬁdence level of 95% is summarized in Table 7.",0
213,"Table 6. The response results from the 22 factorial experimental design analysis of the carbon dioxide
capture process with Aspen Plus V10.",0
214,Carbonator Temperature (◦C),0
215,CaO/F,0
216,Mass Ratio,0
217,CO2 Capture,0
218,H2 Content,0
219,"(%vol., Dry Basis)",0
220,Run,0
221,"1
2
3
4",0
222,"Source
Model
E-CaO/F
Residual
Cor Total
Std. Dev.",0
223,"Mean
C.V. %",0
224,"550
450
550
450",0
225,"1
3
3
1",0
226,"(%)
79.87
99.99
99.65
78.42",0
227,"98.47
99.59
99.53
99.01",0
228,"Code variable: −1 (Low) Carbonator temperature = 450 ◦C, CaO/F mass ratio = 1. +1 (High) Carbonator
temperature = 550 ◦C, CaO/F mass ratio = 3.",0
229,Table 7. ANOVA for the regression model of % CO2 capture in the calcium looping process.,0
230,Sum of Squares,0
231,"427.22
427.22
1.11",0
232,"3151.42
0.745
89.49
0.832",0
233,"df
1
1
2
3",0
234,Mean Square,0
235,"427.22
427.22
0.555",0
236,R2,0
237,"Adjusted R2
Predicted R2
Adeq Precision",0
238,"F-Value
769.02
769.02",0
239,"0.997
0.996
0.9896
39.217",0
240,"p-Value
0.0013
0.0013",0
241,signiﬁcant,0
242,5.2.1. Effect of Process Parameters on the Gasiﬁcation Process,0
243,"From the ANOVA as shown in Table 5, it is found that the p-value for the (B) S/F
mass ratio and (C) C/B mass ratio are signiﬁcant variables because the p-value is less
than 0.05. The response surface shown in Figure 8 reveals that increasing the S/F mass
ratio from 1 to 2 has a positive effect on the %vol. of H2. This is because the steam in the
feed can shift the chemical equilibrium of the water gas (Equation (4)) and water gas shift
(Equation (5)) reactions. In addition, the result shows that increasing the C/B mass ratio
can increase the H2 composition since the biomass has a ﬁxed carbon content less than coal.
Therefore, a high biomass content can reduce CO production [31,32].",0
244,"Energies 2023, 16, 2728",0
245,14 of 17,0
246,"Figure 8. Response surface plot of H2 content (%vol., dry basis) in the co-gasiﬁcation process as a
function of the gasiﬁer temperature and S/F mass ratio.",0
247,5.2.2. Effect of Process Parameters on the CO2 Capture Process,0
248,"In Table 7, which presents the results from the ANOVA method, it is found that only
the CaO/F mass ratio inﬂuences the %CO2 capture. The effect of the CaO/F mass ratio on
the %CO2 capture, as illustrated in Figure 9, indicates that increasing the CaO/F mass ratio
from 1 to 3 can signiﬁcantly improve the %CO2 capture from ~78% to ~100%.",0
249,"Figure 9. Response surface plot of %CO2 capture in the calcium looping process as a function of the
CaO/F mass ratio and carbonator temperature.",0
250,"5.3. The Energy Efﬁciency of Co-Gasiﬁcation of Biomass and Coal Integrated with Calcium Looping
Carbon Dioxide Capture Process",0
251,"From the study on the co-gasiﬁcation of biomass and coal integrated with the calcium
looping carbon dioxide capture process in Sections 5.1 and 5.2, it is found that the optimal
operating temperature of the gasiﬁer is at 700 ◦C with an S/F mass ratio of 2 and C/B ratio
of 0.75:0.25 while the carbon dioxide capture process should be operated at a carbonator
temperature of 450 ◦C and a regenerator temperature of 950 ◦C with a CaO/F mass ratio of 3.
Under these operating conditions, a CO2 capture of 99.99%, a maximum H2 of 99.59%vol.,
and a hydrogen yield of 92.38 g hydrogen/kg biomass feeding can occur. Further, an energy
analysis is performed, and the heat duty of each unit in the integrated process is shown in
Table 8. The simulation result reveals that the energy efﬁciency of H2 production through
the co-gasiﬁcation process is 42%.",0
252,"Energies 2023, 16, 2728",0
253,15 of 17,0
254,"Table 8. The heat duty of each unit in the co-gasiﬁcation of biomass and coal integrated with the
calcium looping carbon dioxide capture process.",0
255,"Heat Duty of Each Unit (kW)
Gasiﬁer unit
Regenerator unit
Carbonator unit",0
256,"Values
3332.32
3207.00
−3023.59",0
257,5.4. The Environmental Impact Assessment,0
258,"In this section, the environmental impact in terms of the CO2 equivalent emission and
speciﬁc carbon dioxide emission are investigated. It should be noted that the carbon emis-
sion produced by supplying the necessary heat to the process was not taken into account in
this work. Four cases of the chemical looping process operating at different conditions of
carbonator temperature and CaO/F mass ratio are considered. The environmental impact
assessment is performed to identify the optimal operating conditions that provide the least
amount of CO2 emission. It is noted that all cases are operated at the gasiﬁer temperature
of 700 ◦C, S/F mass ratio of 2, C/B mass ratio of 0.75:0.25, and regenerator temperature of
950 ◦C. Differences in the carbonator temperature and CaO/F mass ratio inﬂuence not only
the CO2 emissions but also H2 production, CO2 capture efﬁciency, and energy efﬁciency.
Table 9 shows the results of the performance analysis and environmental assessment at
different carbonator temperatures and CaO/F mass ratios. The results show that the mass
ﬂow rate of CO2 equivalent emissions from the co-gasiﬁcation of biomass and coal inte-
grated with the calcium looping carbon dioxide capture process is around 1788–1808 kg/h
and that the speciﬁc emission of released CO2 to the atmosphere is 79.77–80.77 g CO2/MJ.
However, it should be noted that this process utilizes a high coal-to-biomass ratio and thus,
the CO2 emission will likely increase compared to conventional biomass-based processes.
Although the chemical looping process is operated at different CaO/F mass ratios and
carbonation temperatures, the mass ﬂow rate of CO2 equivalent emissions and speciﬁc
emission of released CO2 to the atmosphere are not different. From the environmental
point of view, the operation of a chemical looping process at a CaO/F mass ratio of 1 and
carbonation temperature of 450 ◦C is the most suitable in terms of the high amount of
hydrogen and high energy efﬁciency with a low amount of CO2 emission.",0
259,"Table 9. Results of the performance analysis and environmental assessment with different conditions
of carbonator temperatures and CaO/F mass ratios.",0
260,"Parameters
CaO/F mass ratio (−)
Carbonator temperature (◦C)
Hydrogen production (kg/h)
Hydrogen content (%vol., dry basis)
% CO2 capture (%)
Energy efﬁciency of hydrogen production (%)
Total mass ﬂow rate of CO2 equivalent emission (kg/h)
Speciﬁc emission of released CO2 (g CO2/MJ)",0
261,6. Conclusions,0
262,Case No.,0
263,"1
1
450",0
264,"183.82
99.01
78.42
42.64
1788.15
80.26",0
265,"2
1
550",0
266,"182.92
98.47
79.87
42.43
1768.59
79.77",0
267,"3
3
450",0
268,"184.75
99.59
99.99
42.86
1808.62
80.77",0
269,"4
3
550",0
270,"184.72
99.53
99.65
42.85
1807.86
80.75",0
271,"This work proposed the co-gasiﬁcation of biomass and coal integrated with the calcium
looping carbon dioxide capture process to produce puriﬁed H2. The performance of the
hydrogen production process is studied through the Aspen Plus process simulator. Further,
the statistical method is used to determine the optimal operating conditions of the co-
gasiﬁcation and the calcium looping carbon dioxide capture process and the effects of
the gasiﬁer temperature, S/F mass ratio, C/B mass ratio, CaO/F mass ratio, carbonator
temperature, and regenerator temperature on H2 production are investigated.",0
272,"Energies 2023, 16, 2728",0
273,16 of 17,0
274,"The sensitivity analysis found that the H2 concentration is improved when the gasiﬁer
temperature, S/F mass ratio, CaO/F mass ratio, and regenerator temperature increase.
However, the results obtained from the sensitivity analysis cannot indicate the optimal
operating condition of this process. Therefore, optimization is further performed through
the DOE method. The ANOVA results revealed that the maximum H2 content of 99.59%vol.
can be obtained when co-gasiﬁcation is operated at a gasiﬁer temperature of 700 ◦C with an
S/F mass ratio of 2 and a C/B mass ratio of 0.75:0.25, while the CO2 capture process should
be operated at a carbonator temperature of 450 ◦C and a regenerator temperature of 950 ◦C
with a CaO/F mass ratio of 3. The results of the sensitivity analysis and optimization
revealed that a yield of 92.38 g hydrogen/kg biomass feeding of hydrogen gas and CO2
capture efﬁciency of 99.99% were obtained. The energy analysis indicated that the energy
efﬁciency of the co-gasiﬁcation process is 42.86% and the speciﬁc emission of released CO2
is 80.77 g CO2/MJ.",0
275,"Author Contributions: Conceptualization, Y.P.; methodology, R.S. and Y.P.; software, R.S.; validation,
R.S.; formal analysis, R.S.; investigation, D.S. and A.A.; resources, R.S. and Y.P.; data curation,
R.S.; writing—original draft preparation, R.S.; writing—review and editing, D.S., A.A. and Y.P.;
visualization, D.S. and A.A.; supervision, Y.P.; project administration, Y.P.; funding acquisition, Y.P.
All authors have read and agreed to the published version of the manuscript.",0
276,"Funding: This research was funded by supporting from King Mongkut’s Institute of Technology Ladkra-
bang and the National Research Council of Thailand (NRCT) under grant no. NRCT5-RSA63024-02.",0
277,Data Availability Statement: Not applicable.,0
278,"Acknowledgments: The authors gratefully acknowledge King Mongkut’s Institute of Technology
Ladkrabang who supported the APC.",0
279,Conﬂicts of Interest: The authors declare no conﬂict of interest.,0
280,"References
1.
2.",0
281,"Singh, S.B.; De, M. Thermally exfoliated graphene oxide for hydrogen storage. Mater. Chem. Phys. 2020, 239, 122102. [CrossRef]
Bérubé, V.; Radtke, G.; Dresselhaus, M.; Chen, G. Size effects on the hydrogen storage properties of nanostructured metal
hydrides: A review. Int. J. Energy Res. 2007, 31, 637–663. [CrossRef]
Felseghi, R.-A.; Carcadea, E.; Raboaca, M.S.; TRUFIN, C.N.; Filote, C. Hydrogen Fuel Cell Technology for the Sustainable Future
of Stationary Applications. Energies 2019, 12, 4593. [CrossRef]
Prestipino, M.; Piccolo, A.; Polito, M.F.; Galvagno, A. Combined Bio-Hydrogen, Heat, and Power Production Based on Residual
Biomass Gasification: Energy, Exergy, and Renewability Assessment of an Alternative Process Configuration. Energies 2022, 15, 5524.
[CrossRef]
Ulejczyk, B.; Józwik, P.; Nogal, Ł.; Młotek, M.; Krawczyk, K. Efﬁcient Conversion of Ethanol to Hydrogen in a Hybrid Plasma-
Catalytic Reactor. Energies 2022, 15, 3050. [CrossRef]",0
282,"6. Matus, E.; Sukhova, O.; Ismagilov, I.; Kerzhentsev, M.; Stonkus, O.; Ismagilov, Z. Hydrogen Production through Autothermal",0
283,3,0
284,4,0
285,5,0
286,7,0
287,8,0
288,9,0
289,10,0
290,11,0
291,"Reforming of Ethanol: Enhancement of Ni Catalyst Performance via Promotion. Energies 2021, 14, 5176. [CrossRef]
Lin, K.-W.; Wu, H.-W. Thermodynamic analysis and experimental study of partial oxidation reforming of biodiesel and hy-
drotreated vegetable oil for hydrogen-rich syngas production. Fuel 2019, 236, 1146–1155. [CrossRef]
Rekleitis, G.; Haralambous, K.-J.; Loizidou, M.; Aravossis, K. Utilization of Agricultural and Livestock Waste in Anaerobic
Digestion (A.D): Applying the Bioreﬁnery Concept in a Circular Economy. Energies 2020, 13, 4428. [CrossRef]
Arteaga-Pérez, L.E.; Casas-Ledón, Y.; Pérez-Bermúdez, R.; Peralta, L.M.; Dewulf, J.; Prins, W. Energy and exergy analysis of a
sugar cane bagasse gasiﬁer integrated to a solid oxide fuel cell based on a quasi-equilibrium approach. Chem. Eng. J. 2013, 228,
1121–1132. [CrossRef]
Fernandez-Lopez, M.; Pedroche, J.; Valverde, J.L.; Sánchez-Silva, L. Simulation of the gasiﬁcation of animal wastes in a dual
gasiﬁer using Aspen Plus®. Energy Convers. Manag. 2017, 140, 211–217. [CrossRef]
Shen, Y.; Li, X.; Yao, Z.; Cui, X.; Wang, C. CO2 gasiﬁcation of woody biomass: Experimental study from a lab-scale reactor to a
small-scale autothermal gasiﬁer. Energy 2019, 170, 497–506. [CrossRef]",0
292,"12. Gao, N.; ´Sliz, M.; Quan, C.; Bieniek, A.; Magdziarz, A. Biomass CO2 gasiﬁcation with CaO looping for syngas production in a",0
293,"ﬁxed-bed reactor. Renew. Energy 2021, 167, 652–661. [CrossRef]",0
294,"13. Mongkolsiri, P.; Jitkeaw, S.; Patcharavorachot, Y.; Arpornwichanop, A.; Authayanun, S. Comparative analysis of biomass and
coal based co-gasiﬁcation processes with and without CO2 capture for HT-PEMFCs. Int. J. Hydrog. Energy 2019, 44, 2216–2229.
[CrossRef]",0
295,"Energies 2023, 16, 2728",0
296,17 of 17,0
297,"14. Hu, J.; Shao, J.; Yang, H.; Lin, G.; Chen, Y.; Wang, X.; Zhang, W.; Chen, H. Co-gasiﬁcation of coal and biomass: Synergy,",0
298,"characterization and reactivity of the residual char. Bioresour. Technol. 2017, 244, 1–7. [CrossRef]",0
299,"15. Xiao, Y.; Xu, S.; Liu, Y.; Qiao, C. Catalytic steam co-gasiﬁcation of biomass and coal in a dual loop gasiﬁcation system with olivine",0
300,16,0
301,"catalysts. J. Energy Inst. 2020, 93, 1074–1082. [CrossRef]
Shahabuddin, M.; Bhattacharya, S. Co-Gasiﬁcation Characteristics of Coal and Biomass Using CO2 Reactant under Thermody-
namic Equilibrium Modelling. Energies 2021, 14, 7384. [CrossRef]",0
302,"17. Howaniec, N.; Smolinski, A.; Sta ´nczyk, K.; Pichlak, M. Steam co-gasiﬁcation of coal and biomass derived chars with synergy",0
303,18,0
304,19,0
305,"effect as an innovative way of hydrogen-rich gas production. Int. J. Hydrog. Energy 2011, 36, 14455–14463. [CrossRef]
Seçer, A.; Fakı, E.; Üzden, S.T.; Hasano˘glu, A. Hydrothermal co-gasiﬁcation of sorghum biomass and çan lignite in mild conditions:
An optimization study for high yield hydrogen production. Int. J. Hydrog. Energy 2020, 45, 2668–2680. [CrossRef]
Shaikh, A.R.; Wang, Q.; Han, L.; Feng, Y.; Sharif, Z.; Li, Z.; Cen, J.; Kumar, S. Techno-Economic Analysis of Hydrogen and
Electricity Production by Biomass Calcium Looping Gasiﬁcation. Sustainability 2022, 14, 2189. [CrossRef]",0
306,"20. Teixeira, P.; Bacariza, C.; Correia, P.; Pinheiro, C.I.C.; Cabrita, I. Hydrogen Production with In Situ CO2 Capture at High and",0
307,"Medium Temperatures Using Solid Sorbents. Energies 2022, 15, 4039. [CrossRef]",0
308,22,0
309,"21. Wang, Y.; Li, Y.; Yang, L.; Fan, X.; Chu, L. Revealing the effects of Ni on sorption-enhanced water-gas shift reaction of CaO for H2",0
310,"production by density functional theory. Process Saf. Environ. Prot. 2022, 157, 254–265. [CrossRef]
Stadler, T.J.; Barbig, P.; Kiehl, J.; Schulz, R.; Klövekorn, T.; Pfeifer, P. Sorption-Enhanced Water-Gas Shift Reaction for Synthesis Gas
Production from Pure CO: Investigation of Sorption Parameters and Reactor Conﬁgurations. Energies 2021, 14, 355. [CrossRef]
23. Hu, Y.; Cheng, Z.; Zhou, Z. High-purity H2 production by sorption-enhanced water gas shift on a K2CO3-promoted Cu/MgO–",0
311,"Al2O3 difunctional material. Sustain. Energy Fuels 2021, 5, 3340–3350. [CrossRef]",0
312,"24. Ojha, B.; Schober, M.; Turad, S.; Jochum, J.; Kohler, H. Gasiﬁcation of Biomass: The Very Sensitive Monitoring of Tar in Syngas by",0
313,"the Determination of the Oxygen Demand—A Proof of Concept. Processes 2022, 10, 1270. [CrossRef]",0
314,"25. Montgomery, D.C. Design and Analysis of Experiments, 5th ed.; John Wiley & Sons Ltd.: New York, NY, USA, 2001.
26. Bet Sarkis, R.; Zare, V. Proposal and analysis of two novel integrated conﬁgurations for hybrid solar-biomass power generation",0
315,"systems: Thermodynamic and economic evaluation. Energy Convers. Manag. 2018, 160, 411–425. [CrossRef]",0
316,"27. Loha, C.; Chatterjee, P.; Chattopadhyay, H. Performance of ﬂuidized bed steam gasiﬁcation of biomass–Modeling and experiment.",0
317,"Energy Convers. Manag. 2011, 52, 1583–1588. [CrossRef]",0
318,"28. Minutillo, M.; Alessandra, P.; Elio, J.; Viviana, C.; Suk, W.N.; Sung, P.Y. Coupling of Biomass Gasiﬁcation and SOFC–Gas Turbine",0
319,"Hybrid System for Small Scale Cogeneration Applications. Energy Procedia 2017, 105, 730–737. [CrossRef]",0
320,"29. Mota, R.; Krishnamoorthy, G.; Dada, O.; Benson, S.A. Hydrogen Rich Syngas Production from Oxy-Steam Gasiﬁcation of a Lignite",0
321,"Coal–A Design and Optimization Study. Appl. Therm. Eng. 2015, 90, 13–22. [CrossRef]",0
322,"30. Atsonios, K.; Zeneli, M.; Nikolopoulos, A.; Nikolopoulos, N.; Grammelis, P.; Kakaras, E. Calcium looping process simulation",0
323,"based on an advanced thermodynamic model combined with CFD analysis. Fuel 2015, 153, 370–381. [CrossRef]",0
324,"31. Krerkkaiwan, S.; Fushimi, C.; Tsutsumi, A.; Kuchonthara, P. Synergetic effect during copyrolysis/gasiﬁcation of biomass and",0
325,"sub-bituminous coal. Fuel Process. Technol. 2013, 115, 11–18. [CrossRef]",0
326,"32. Ongkabin, T. Syngas from Coal and Biomass Gasiﬁcation Integrated with Combustion in Circulating Fluidized Bed. Master’s
Thesis, Chulalongkorn University, Krung Thep Maha Nakhon, Thailand, 2017. Available online: http://cuir.car.chula.ac.th/
bitstream/123456789/38326/1/Tassanai_on.pdf (accessed on 10 April 2022).",0
327,"Disclaimer/Publisher’s Note: The statements, opinions and data contained in all publications are solely those of the individual
author(s) and contributor(s) and not of MDPI and/or the editor(s). MDPI and/or the editor(s) disclaim responsibility for any injury to
people or property resulting from any ideas, methods, instructions or products referred to in the content.",0
